Epizod,Nagroda,Maksymalna Pozycja,Kroki do Celu
775,99.9,0.9861329197883606,142
776,99.9,0.9861329197883606,214
777,99.942184,0.9861329197883606,285
778,99.9,0.9861329197883606,427
779,99.9,0.9861329197883606,498
780,99.9,0.9861329197883606,570
781,99.99812,0.9861329197883606,641
782,99.9,0.9861329197883606,714
783,99.9,0.9861329197883606,786
784,99.9,0.9861329197883606,857
785,99.9,0.9861329197883606,929
786,99.94668,0.9861329197883606,999
787,99.99867,0.9861329197883606,1071
788,99.96719,0.9861329197883606,1147
789,99.997154,0.9861329197883606,1221
790,99.9,0.9861329197883606,1294
791,99.9,0.9861329197883606,1441
792,99.9,0.9861329197883606,1519
793,99.9,0.9861329197883606,1669
794,99.94611,0.9861329197883606,1744
795,99.9,0.9861329197883606,1817
796,99.9,0.9861329197883606,1887
797,99.9,0.9861329197883606,1959
798,99.9,0.9861329197883606,2030
799,99.9,0.9861329197883606,52
800,99.9,0.9861329197883606,124
801,99.921036,0.9861329197883606,197
802,99.9,0.9861329197883606,270
803,99.9,0.9861329197883606,341
804,99.9,0.9861329197883606,413
805,99.9,0.9861329197883606,484
806,99.90498,0.9861329197883606,556
807,99.9,0.9861329197883606,632
808,99.9,0.9861329197883606,782
809,99.9,0.9861329197883606,856
810,99.9,0.9861329197883606,930
811,99.9,0.9861329197883606,1002
812,99.99905,0.9861329197883606,1075
813,99.9,0.9861329197883606,1147
814,99.9,0.9861329197883606,1219
815,99.9,0.9861329197883606,1292
816,99.9,0.9861329197883606,1365
817,99.9,0.9861329197883606,1437
818,99.9,0.9861329197883606,1509
819,99.9,0.9861329197883606,1581
820,99.9,0.9861329197883606,1655
821,99.9,0.9861329197883606,1728
822,99.9,0.9861329197883606,1801
823,99.9,0.9861329197883606,1874
824,99.9,0.9861329197883606,1945
825,99.9,0.9861329197883606,2019
826,99.902245,0.9861329197883606,44
827,99.9,0.9861329197883606,115
828,99.9,0.9861329197883606,187
829,99.95248,0.9861329197883606,260
830,99.9,0.9861329197883606,333
831,99.9,0.9861329197883606,407
832,99.9571,0.9861329197883606,481
833,99.9,0.9861329197883606,553
834,99.9,0.9861329197883606,624
835,99.9,0.9861329197883606,700
836,99.9,0.9861329197883606,772
837,99.9,0.9861329197883606,843
838,99.95433,0.9861329197883606,917
839,99.9,0.9861329197883606,989
840,99.9,0.9861329197883606,1062
841,99.9,0.9861329197883606,1135
842,99.9,0.9861329197883606,1207
843,99.9,0.9861329197883606,1281
844,99.9,0.9861329197883606,1352
845,99.9,0.9861329197883606,1423
846,99.9,0.9861329197883606,1505
847,99.9,0.9861329197883606,1582
848,99.9,0.9861329197883606,1655
849,99.9,0.9861329197883606,1729
850,99.9,0.9861329197883606,1799
851,99.98758,0.9861329197883606,1873
852,99.9,0.9861329197883606,1945
853,99.91126,0.9861329197883606,2018
854,99.96853,0.9861329197883606,41
855,99.9,0.9861329197883606,114
856,99.9,0.9861329197883606,188
857,99.9,0.9861329197883606,260
858,99.99411,0.9861329197883606,336
859,99.9,0.9861329197883606,429
860,99.9,0.9861329197883606,500
861,99.9,0.9861329197883606,571
862,99.9,0.9861329197883606,642
863,99.9,0.9861329197883606,715
864,99.99943,0.9861329197883606,787
865,99.9,0.9861329197883606,868
866,99.92589,0.9861329197883606,940
867,99.9,0.9861329197883606,1012
868,99.9,0.9861329197883606,1088
869,99.9,0.9861329197883606,1161
870,99.9639,0.9861329197883606,1236
871,99.9,0.9861329197883606,1310
872,99.9,0.9861329197883606,1383
873,99.99928,0.9861329197883606,1456
874,99.9,0.9861329197883606,1527
875,99.999985,0.9861329197883606,1598
876,99.99614,0.9861329197883606,1671
877,99.9,0.9861329197883606,1742
878,99.9,0.9861329197883606,1814
879,99.97249,0.9861329197883606,1885
880,99.9,0.9861329197883606,1956
881,99.9,0.9861329197883606,2029
882,99.9,0.9861329197883606,55
883,99.9,0.9861329197883606,126
884,99.99874,0.9861329197883606,198
885,99.9,0.9861329197883606,269
886,99.99945,0.9861329197883606,342
887,99.9,0.9861329197883606,413
888,99.99591,0.9861329197883606,485
889,99.99309,0.9861329197883606,557
890,99.9,0.9861329197883606,631
891,99.9,0.9861329197883606,703
892,99.9,0.9861329197883606,775
893,99.9,0.9861329197883606,846
894,99.99979,0.9861329197883606,919
895,99.99229,0.9861329197883606,990
896,99.9,0.9861329197883606,1134
897,99.99903,0.9861329197883606,1208
898,99.99999,0.9861329197883606,1278
899,99.9,0.9861329197883606,1351
900,99.947426,0.9861329197883606,1423
901,99.9,0.9861329197883606,1493
902,99.9,0.9861329197883606,1564
903,99.9,0.9861329197883606,1637
904,99.9,0.9861329197883606,1707
905,99.9,0.9861329197883606,1778
906,99.9,0.9861329197883606,1850
907,99.9,0.9861329197883606,1922
908,99.9,0.9861329197883606,1996
909,99.968445,0.9861329197883606,18
910,99.9,0.9861329197883606,91
911,99.93573,0.9861329197883606,169
912,99.9,0.9861329197883606,309
913,99.9,0.9861329197883606,382
914,99.99998,0.9861329197883606,452
915,99.9,0.9861329197883606,525
916,99.9,0.9861329197883606,596
917,99.9,0.9861329197883606,667
918,99.9,0.9861329197883606,740
919,99.9,0.9861329197883606,809
920,99.9,0.9861329197883606,881
921,99.97363,0.9861329197883606,954
922,100.0,0.9861329197883606,1025
923,99.9,0.9861329197883606,1098
924,99.9,0.9861329197883606,1169
925,99.984985,0.9861329197883606,1242
926,99.99924,0.9861329197883606,1315
927,99.9,0.9861329197883606,1388
928,99.9,0.9861329197883606,1462
929,99.96304,0.9861329197883606,1537
930,99.980484,0.9861329197883606,1609
931,99.99509,0.9861329197883606,1679
932,99.9,0.9861329197883606,1752
933,99.9,0.9861329197883606,1825
934,99.9,0.9861329197883606,1895
935,99.9,0.9861329197883606,1966
936,99.953415,0.9861329197883606,2040
937,99.9,0.9861329197883606,65
938,99.9,0.9861329197883606,136
939,99.9,0.9861329197883606,207
940,99.9,0.9861329197883606,278
941,99.9,0.9861329197883606,350
942,99.9,0.9861329197883606,422
943,99.9,0.9861329197883606,493
944,99.9,0.9861329197883606,567
945,99.9,0.9861329197883606,638
946,99.96712,0.9861329197883606,710
947,99.9,0.9861329197883606,781
948,99.993935,0.9861329197883606,853
949,99.9,0.9861329197883606,925
950,99.95879,0.9861329197883606,1072
951,99.9,0.9861329197883606,1144
952,99.9,0.9861329197883606,1216
953,99.96663,0.9861329197883606,1290
954,99.979645,0.9861329197883606,1363
955,99.9,0.9861329197883606,1434
956,99.9,0.9861329197883606,1504
957,99.9,0.9861329197883606,1577
958,99.94099,0.9861329197883606,1650
959,99.9,0.9861329197883606,1723
960,99.99978,0.9861329197883606,1796
961,99.9,0.9861329197883606,1868
962,99.9,0.9861329197883606,1942
963,99.98854,0.9861329197883606,2012
964,99.9,0.9861329197883606,38
965,99.98058,0.9861329197883606,111
966,99.999374,0.9861329197883606,182
967,99.96342,0.9861329197883606,254
968,99.93396,0.9861329197883606,323
969,99.9,0.9861329197883606,395
970,99.9,0.9861329197883606,467
971,99.9,0.9861329197883606,537
972,99.9,0.9861329197883606,607
973,99.9,0.9861329197883606,678
974,99.9,0.9861329197883606,751
975,99.9,0.9861329197883606,824
976,99.9,0.9861329197883606,895
977,99.9,0.9861329197883606,968
978,99.9991,0.9861329197883606,1041
979,99.9,0.9861329197883606,1111
980,99.9,0.9861329197883606,1184
981,99.986275,0.9861329197883606,1256
982,99.9,0.9861329197883606,1329
983,99.9,0.9861329197883606,1399
984,99.9,0.9861329197883606,1471
985,99.9,0.9861329197883606,1542
986,99.9,0.9861329197883606,1613
987,99.98282,0.9861329197883606,1685
988,99.90148,0.9861329197883606,1756
989,99.9,0.9861329197883606,1830
990,99.9,0.9861329197883606,1903
991,99.9,0.9861329197883606,1974
992,99.9,0.9861329197883606,2046
993,99.9,0.9861329197883606,71
994,99.9843,0.9861329197883606,142
995,99.98944,0.9861329197883606,214
996,99.93176,0.9861329197883606,284
997,99.9,0.9861329197883606,356
998,99.9,0.9861329197883606,426
999,99.9,0.9861329197883606,502
